,ID,entrez_id
12487,DB02869,1513
12488,DB02871,126
12489,DB02872,4193
12490,DB02873,1432
12491,DB02875,5644
12492,DB02877,5915
12493,DB02878,210
12494,DB02884,7544
12495,DB02887,4830
12496,DB02888,2280
12497,DB02889,279
12498,DB02889,279
12499,DB02890,7372
12500,DB02890,
12501,DB02893,10988
12502,DB02894,760
12503,DB02895,2936
12504,DB02898,1017
12505,DB02900,
12506,DB02900,3482
12507,DB02900,4074
12508,DB02901,3292
12509,DB02901,367
12510,DB02901,2099
12511,DB02901,4306
12512,DB02901,1583
12513,DB02901,1586
12514,DB02901,1588
12515,DB02901,5243
12516,DB02901,6462
12517,DB02902,6783
12518,DB02908,6714
12519,DB02910,1892
12520,DB02910,1632
12521,DB02910,34
12522,DB02911,4846
12523,DB02915,1017
12524,DB02915,890
12525,DB02917,55869
12526,DB02918,5144
12527,DB02919,1719
12528,DB02924,392399
12529,DB02925,6557
12530,DB02929,308
12531,DB02930,683
12532,DB02930,6853
12533,DB02930,10295
12534,DB02930,5207
12535,DB02930,5395
12536,DB02930,
12537,DB02930,
12538,DB02930,
12539,DB02930,
12540,DB02930,
12541,DB02930,
12542,DB02930,
12543,DB02930,
12544,DB02931,15
12545,DB02932,367
12546,DB02933,4507
12547,DB02933,
12548,DB02935,7184
12549,DB02936,5320
12550,DB02938,5319
12551,DB02942,8411
12552,DB02943,2938
12553,DB02943,2938
12554,DB02950,1020
12555,DB02950,983
12556,DB02950,1017
12557,DB02952,1392
12558,DB02952,4852
12559,DB02952,117247
12560,DB02953,4317
12561,DB02955,1268
12562,DB02955,1269
12563,DB02955,7442
12564,DB02963,1017
12565,DB02964,5837
12566,DB02966,2891
12567,DB02967,1178
12568,DB02973,1017
12569,DB02974,1555
12570,DB02977,5770
12571,DB02979,4846
12572,DB02983,1178
12573,DB02983,2100
12574,DB02984,1432
12575,DB02986,760
12576,DB02987,4938
12577,DB02987,6035
12578,DB02988,1610
12579,DB02989,5644
12580,DB02991,4842
12581,DB02994,
12582,DB02994,4846
12583,DB02994,231
12584,DB02994,2779
12585,DB02996,10863
12586,DB02998,5241
12587,DB02998,367
12588,DB02998,10499
12589,DB02998,4306
12590,DB02999,2891
12591,DB02999,2898
12592,DB03003,
12593,DB03003,2948
12594,DB03003,2938
12595,DB03003,2950
12596,DB03005,43
12597,DB03006,4069
12598,DB03008,4124
12599,DB03009,2167
12600,DB03010,7278
12601,DB03010,203068
12602,DB03010,81027
12603,DB03010,10383
12604,DB03010,10382
12605,DB03010,7277
12606,DB03010,10381
12607,DB03010,84790
12608,DB03010,51807
12609,DB03010,10376
12610,DB03010,7846
12611,DB03010,1576
12612,DB03012,1357
12613,DB03013,
12614,DB03013,4069
12615,DB03013,2683
12616,DB03015,100
12617,DB03016,5644
12618,DB03017,128
12619,DB03017,
12620,DB03017,
12621,DB03017,2760
12622,DB03017,
12623,DB03017,3172
12624,DB03017,5320
12625,DB03017,7436
12626,DB03017,51228
12627,DB03017,
12628,DB03017,4057
12629,DB03017,
12630,DB03017,733
12631,DB03017,26279
12632,DB03017,
12633,DB03017,23643
12634,DB03017,7099
12635,DB03017,5465
12636,DB03017,213
12637,DB03019,1017
12638,DB03020,126
12639,DB03021,58
12640,DB03023,3932
12641,DB03023,4067
12642,DB03023,6714
12643,DB03024,5972
12644,DB03026,7167
12645,DB03026,
12646,DB03026,
12647,DB03026,
12648,DB03026,
12649,DB03026,
12650,DB03028,1509
12651,DB03032,2948
12652,DB03033,4322
12653,DB03033,4314
12654,DB03035,1457
12655,DB03039,760
12656,DB03040,4057
12657,DB03041,
12658,DB03041,26229
12659,DB03041,2582
12660,DB03042,
12661,DB03042,2821
12662,DB03044,1432
12663,DB03046,5328
12664,DB03048,1806
12665,DB03052,6916
12666,DB03056,1066
12667,DB03058,1675
12668,DB03059,
12669,DB03059,
12670,DB03059,
12671,DB03059,3033
12672,DB03059,
12673,DB03059,35
12674,DB03059,1892
12675,DB03060,1719
12676,DB03061,126
12677,DB03062,4836
12678,DB03062,4836
12679,DB03064,54363
12680,DB03065,4846
12681,DB03066,9194
12682,DB03066,6566
12683,DB03066,9123
12684,DB03067,5837
12685,DB03068,
12686,DB03070,3615
12687,DB03072,142
12688,DB03073,142
12689,DB03078,6714
12690,DB03081,5644
12691,DB03082,5328
12692,DB03083,1455
12693,DB03084,5602
12694,DB03085,2539
12695,DB03085,
12696,DB03086,10988
12697,DB03087,392399
12698,DB03088,7422
12699,DB03088,279
12700,DB03088,3537
12701,DB03088,7032
12702,DB03088,
12703,DB03088,10863
12704,DB03088,
12705,DB03088,440021
12706,DB03088,3060
12707,DB03088,6355
12708,DB03088,280
12709,DB03088,283
12710,DB03088,
12711,DB03088,276
12712,DB03088,279
12713,DB03092,276
12714,DB03092,279
12715,DB03092,280
12716,DB03092,279
12717,DB03093,3320
12718,DB03095,2582
12719,DB03096,1509
12720,DB03100,4843
12721,DB03100,4846
12722,DB03101,
12723,DB03101,4860
12724,DB03102,5770
12725,DB03103,4830
12726,DB03104,6714
12727,DB03106,2629
12728,DB03106,
12729,DB03106,10423
12730,DB03107,
12731,DB03107,117247
12732,DB03109,
12733,DB03109,
12734,DB03109,1118
12735,DB03110,1432
12736,DB03114,6714
12737,DB03115,5604
12738,DB03120,4069
12739,DB03120,1512
12740,DB03121,5320
12741,DB03124,836
12742,DB03125,
12743,DB03125,1719
12744,DB03126,79784
12745,DB03127,5653
12746,DB03127,5645
12747,DB03127,5646
12748,DB03127,475
12749,DB03127,1632
12750,DB03127,
12751,DB03127,6768
12752,DB03127,5328
12753,DB03127,5644
12754,DB03127,1457
12755,DB03127,3816
12756,DB03128,43
12757,DB03128,1128
12758,DB03128,1129
12759,DB03128,1131
12760,DB03128,1132
12761,DB03128,1139
12762,DB03128,6584
12763,DB03128,6580
12764,DB03129,5646
12765,DB03130,2739
12766,DB03132,7167
12767,DB03133,5837
12768,DB03135,7167
12769,DB03136,2147
12770,DB03136,5644
12771,DB03136,5328
12772,DB03137,3320
12773,DB03144,4846
12774,DB03144,
12775,DB03144,4843
12776,DB03144,383
12777,DB03144,4842
12778,DB03147,
12779,DB03147,
12780,DB03147,
12781,DB03147,5447
12782,DB03147,2639
12783,DB03147,34
12784,DB03147,1610
12785,DB03147,
12786,DB03147,
12787,DB03147,4128
12788,DB03147,35
12789,DB03147,259307
12790,DB03147,
12791,DB03147,
12792,DB03147,
12793,DB03147,4842
12794,DB03147,1728
12795,DB03147,
12796,DB03147,56605
12797,DB03147,2936
12798,DB03147,
12799,DB03147,1727
12800,DB03147,
12801,DB03147,
12802,DB03147,
12803,DB03147,
12804,DB03147,
12805,DB03147,
12806,DB03147,
12807,DB03147,7175
12808,DB03147,4835
12809,DB03147,3712
12810,DB03147,7498
12811,DB03147,
12812,DB03147,
12813,DB03147,
12814,DB03147,1806
12815,DB03147,
12816,DB03147,
12817,DB03147,
12818,DB03147,7296
12819,DB03147,
12820,DB03147,27034
12821,DB03147,9131
12822,DB03147,
12823,DB03147,
12824,DB03147,
12825,DB03147,
12826,DB03147,
12827,DB03147,1738
12828,DB03147,
12829,DB03147,51706
12830,DB03147,4129
12831,DB03147,2232
12832,DB03147,51
12833,DB03147,
12834,DB03147,2671
12835,DB03147,
12836,DB03147,
12837,DB03147,
12838,DB03147,
12839,DB03147,
12840,DB03147,
12841,DB03147,
12842,DB03147,
12843,DB03147,
12844,DB03147,
12845,DB03147,
12846,DB03147,
12847,DB03147,
12848,DB03147,
12849,DB03147,
12850,DB03147,
12851,DB03147,
12852,DB03147,
12853,DB03147,
12854,DB03147,
12855,DB03147,
12856,DB03147,
12857,DB03147,4704
12858,DB03147,4129
12859,DB03150,1841
12860,DB03152,
12861,DB03152,
12862,DB03152,7053
12863,DB03152,
12864,DB03152,
12865,DB03152,
12866,DB03152,
12867,DB03152,
12868,DB03152,6010
12869,DB03153,3251
12870,DB03154,5770
12871,DB03155,6035
12872,DB03158,3633
12873,DB03159,2147
12874,DB03159,5644
12875,DB03159,5328
12876,DB03166,11309
12877,DB03166,6566
12878,DB03167,7276
12879,DB03169,
12880,DB03169,3156
12881,DB03169,
12882,DB03173,5644
12883,DB03175,4069
12884,DB03176,7068
12885,DB03176,7067
12886,DB03179,118881
12887,DB03181,7068
12888,DB03182,1431
12889,DB03183,5144
12890,DB03185,978
12891,DB03185,978
12892,DB03186,6035
12893,DB03187,2653
12894,DB03189,4069
12895,DB03191,4143
12896,DB03192,3295
12897,DB03193,26279
12898,DB03193,5465
12899,DB03193,2170
12900,DB03193,213
12901,DB03194,4153
12902,DB03195,1841
12903,DB03201,1357
12904,DB03202,1990
12905,DB03203,51228
12906,DB03203,5817
12907,DB03203,5243
12908,DB03206,11253
12909,DB03206,
12910,DB03206,
12911,DB03206,
12912,DB03206,
12913,DB03207,4317
12914,DB03213,5644
12915,DB03214,84680
12916,DB03214,259307
12917,DB03216,191
12918,DB03217,6714
12919,DB03218,5837
12920,DB03220,100
12921,DB03221,760
12922,DB03222,5423
12923,DB03222,
12924,DB03222,
12925,DB03222,
12926,DB03222,
12927,DB03223,1938
12928,DB03225,1610
12929,DB03225,117247
12930,DB03226,126
12931,DB03226,3265
12932,DB03227,64802
12933,DB03227,349565
12934,DB03227,683
12935,DB03227,
12936,DB03233,1841
12937,DB03239,7276
12938,DB03240,2891
12939,DB03243,5644
12940,DB03245,2639
12941,DB03247,
12942,DB03247,
12943,DB03247,
12944,DB03247,
12945,DB03247,8986
12946,DB03247,
12947,DB03247,51179
12948,DB03247,
12949,DB03247,
12950,DB03247,
12951,DB03247,5447
12952,DB03247,60490
12953,DB03247,
12954,DB03247,
12955,DB03247,
12956,DB03247,
12957,DB03247,
12958,DB03247,
12959,DB03247,
12960,DB03247,645
12961,DB03247,54363
12962,DB03247,55163
12963,DB03247,55312
12964,DB03247,
12965,DB03247,4842
12966,DB03247,
12967,DB03247,1806
12968,DB03247,1723
12969,DB03247,
12970,DB03247,
12971,DB03247,
12972,DB03247,
12973,DB03247,
12974,DB03247,
12975,DB03247,
12976,DB03247,
12977,DB03247,
12978,DB03247,
12979,DB03247,
12980,DB03247,
12981,DB03247,
12982,DB03247,6446
12983,DB03247,
12984,DB03247,
12985,DB03247,
12986,DB03247,5447
12987,DB03250,5837
12988,DB03251,5644
12989,DB03253,1803
12990,DB03255,
12991,DB03255,
12992,DB03255,
12993,DB03255,213
12994,DB03256,
12995,DB03256,
12996,DB03256,
12997,DB03256,
12998,DB03256,10841
12999,DB03262,760
13000,DB03267,5105
13001,DB03268,6714
13002,DB03270,760
13003,DB03273,191
13004,DB03276,2885
13005,DB03277,
13006,DB03277,280
13007,DB03279,5916
13008,DB03280,1841
13009,DB03280,
13010,DB03280,
13011,DB03280,
13012,DB03280,
13013,DB03283,43
13014,DB03286,5837
13015,DB03288,5836
13016,DB03292,5723
13017,DB03294,760
13018,DB03297,3249
13019,DB03297,
13020,DB03297,
13021,DB03297,6648
13022,DB03297,1215
13023,DB03297,
13024,DB03298,6714
13025,DB03305,4846
13026,DB03306,6714
13027,DB03307,1017
13028,DB03309,
13029,DB03309,
13030,DB03309,2020
13031,DB03309,
13032,DB03309,6820
13033,DB03310,2946
13034,DB03310,2936
13035,DB03311,5770
13036,DB03314,7167
13037,DB03314,2944
13038,DB03316,
13039,DB03316,10673
13040,DB03316,29924
13041,DB03316,7043
13042,DB03317,
13043,DB03317,
13044,DB03317,
13045,DB03317,
13046,DB03317,
13047,DB03317,
13048,DB03317,
13049,DB03317,1559
13050,DB03317,
13051,DB03317,
13052,DB03317,
13053,DB03317,
13054,DB03317,
13055,DB03317,
13056,DB03317,
13057,DB03317,
13058,DB03317,
13059,DB03317,54205
13060,DB03319,2891
13061,DB03323,280
13062,DB03323,
13063,DB03323,
13064,DB03323,
13065,DB03323,
13066,DB03323,
13067,DB03323,
13068,DB03323,
13069,DB03326,6035
13070,DB03328,7498
13071,DB03329,1508
13072,DB03330,2739
13073,DB03331,26330
13074,DB03332,4846
13075,DB03333,760
13076,DB03336,1312
13077,DB03337,5644
13078,DB03338,5467
13079,DB03338,2280
13080,DB03341,15
13081,DB03344,9265
13082,DB03345,
13083,DB03345,2739
13084,DB03345,55163
13085,DB03345,
13086,DB03345,5265
13087,DB03345,3956
13088,DB03345,
13089,DB03345,22955
13090,DB03345,
13091,DB03346,6783
13092,DB03346,7276
13093,DB03347,
13094,DB03347,
13095,DB03347,7157
13096,DB03348,43
13097,DB03349,5142
13098,DB03349,3094
13099,DB03351,1719
13100,DB03354,5837
13101,DB03359,43
13102,DB03365,1017
13103,DB03366,
13104,DB03366,
13105,DB03366,4151
13106,DB03366,4843
13107,DB03366,204
13108,DB03366,5292
13109,DB03366,
13110,DB03366,
13111,DB03366,
13112,DB03366,
13113,DB03366,4643
13114,DB03366,11144
13115,DB03366,
13116,DB03366,
13117,DB03366,
13118,DB03366,
13119,DB03366,
13120,DB03366,
13121,DB03366,4048
13122,DB03366,
13123,DB03366,10243
13124,DB03366,
13125,DB03366,
13126,DB03366,54205
13127,DB03366,
13128,DB03366,
13129,DB03367,4321
13130,DB03368,4314
13131,DB03370,100
13132,DB03372,3558
13133,DB03373,5644
13134,DB03374,5569
13135,DB03374,5566
13136,DB03374,5644
13137,DB03374,
13138,DB03374,389434
13139,DB03379,7167
13140,DB03380,4852
13141,DB03380,670
13142,DB03381,6010
13143,DB03381,1622
13144,DB03382,
13145,DB03382,5550
13146,DB03382,
13147,DB03382,
13148,DB03382,6647
13149,DB03382,
13150,DB03383,5837
13151,DB03384,840
13152,DB03385,760
13153,DB03385,4151
13154,DB03385,763
13155,DB03389,
13156,DB03389,
13157,DB03389,
13158,DB03389,
13159,DB03389,
13160,DB03389,
13161,DB03389,
13162,DB03389,
13163,DB03389,
13164,DB03389,3938
13165,DB03389,
13166,DB03389,
13167,DB03390,55
13168,DB03392,5837
13169,DB03393,5478
13170,DB03394,873
13171,DB03394,873
13172,DB03395,5972
13173,DB03396,10988
13174,DB03397,
13175,DB03397,6675
13176,DB03397,
13177,DB03397,2582
13178,DB03397,
13179,DB03397,
13180,DB03397,2135
13181,DB03397,4245
13182,DB03399,4151
13183,DB03401,9266
13184,DB03401,29924
13185,DB03401,5333
13186,DB03401,5962
13187,DB03401,6711
13188,DB03401,3708
13189,DB03401,3706
13190,DB03403,
13191,DB03403,51727
13192,DB03403,
13193,DB03403,
13194,DB03403,7371
13195,DB03403,
13196,DB03403,
13197,DB03403,
13198,DB03403,
13199,DB03405,1513
13200,DB03408,2937
13201,DB03410,1576
13202,DB03413,1854
13203,DB03413,
13204,DB03413,
13205,DB03413,
13206,DB03413,
13207,DB03414,4124
13208,DB03415,34
13209,DB03417,5644
13210,DB03419,
13211,DB03419,
13212,DB03419,1806
13213,DB03419,54963
13214,DB03419,
13215,DB03419,
13216,DB03424,4048
13217,DB03424,6564
13218,DB03424,6565
13219,DB03425,2898
13220,DB03428,1020
13221,DB03428,983
13222,DB03428,1017
13223,DB03429,291
13224,DB03434,
13225,DB03434,10578
13226,DB03434,
13227,DB03435,2135
13228,DB03435,360203
13229,DB03435,
13230,DB03435,51727
13231,DB03435,
13232,DB03435,
13233,DB03435,26229
13234,DB03435,
13235,DB03435,28
13236,DB03435,
13237,DB03435,
13238,DB03435,27087
13239,DB03435,
13240,DB03435,
13241,DB03435,2992
13242,DB03439,276
13243,DB03439,279
13244,DB03439,279
13245,DB03441,1357
13246,DB03442,471
13247,DB03443,5644
13248,DB03444,2932
13249,DB03447,6035
13250,DB03448,6038
13251,DB03448,6035
13252,DB03449,4843
13253,DB03449,4842
13254,DB03451,7421
13255,DB03453,3558
13256,DB03455,3558
13257,DB03456,1513
13258,DB03459,
13259,DB03459,790
13260,DB03461,125
13261,DB03461,5447
13262,DB03461,
13263,DB03461,
13264,DB03461,
13265,DB03461,
13266,DB03461,
13267,DB03461,4199
13268,DB03461,
13269,DB03461,
13270,DB03461,
13271,DB03461,231
13272,DB03461,
13273,DB03461,1646
13274,DB03461,3292
13275,DB03461,23530
13276,DB03461,3290
13277,DB03461,6697
13278,DB03461,
13279,DB03461,51181
13280,DB03461,3417
13281,DB03461,
13282,DB03461,1645
13283,DB03461,4842
13284,DB03461,2539
13285,DB03461,1719
13286,DB03461,
13287,DB03461,4522
13288,DB03461,8644
13289,DB03461,645
13290,DB03461,
13291,DB03461,1429
13292,DB03461,79154
13293,DB03461,3156
13294,DB03461,4190
13295,DB03461,
13296,DB03461,
13297,DB03461,7923
13298,DB03461,10327
13299,DB03461,
13300,DB03461,1666
13301,DB03461,
13302,DB03461,
13303,DB03461,
13304,DB03461,2232
13305,DB03461,
13306,DB03461,
13307,DB03461,
13308,DB03461,
13309,DB03461,22949
13310,DB03461,
13311,DB03461,57016
13312,DB03461,
13313,DB03461,728635
13314,DB03466,5916
13315,DB03467,
13316,DB03467,2099
13317,DB03467,1645
13318,DB03467,1545
13319,DB03467,55683
13320,DB03467,6462
13321,DB03467,1588
13322,DB03467,2100
13323,DB03467,11309
13324,DB03467,5243
13325,DB03467,4363
13326,DB03467,9429
13327,DB03468,5409
13328,DB03470,7175
13329,DB03471,5320
13330,DB03476,5328
13331,DB03477,5743
13332,DB03478,23408
13333,DB03479,5837
13334,DB03480,1723
13335,DB03483,5770
13336,DB03484,308
13337,DB03485,4057
13338,DB03485,
13339,DB03486,124583
13340,DB03487,4069
13341,DB03487,
13342,DB03490,1017
13343,DB03491,4830
13344,DB03495,279
13345,DB03495,279
13346,DB03496,1017
13347,DB03496,1020
13348,DB03496,1025
13349,DB03496,983
13350,DB03496,1021
13351,DB03496,1956
13352,DB03496,1019
13353,DB03496,1024
13354,DB03496,1022
13355,DB03496,5837
13356,DB03496,5834
13357,DB03496,5836
13358,DB03496,54658
13359,DB03496,9429
13360,DB03499,
13361,DB03499,
13362,DB03499,
13363,DB03499,4200
13364,DB03499,1431
13365,DB03499,
13366,DB03501,2683
13367,DB03501,28
13368,DB03501,2582
13369,DB03504,3320
13370,DB03506,353
13371,DB03507,7132
13372,DB03509,142
13373,DB03512,6035
13374,DB03515,
13375,DB03515,
13376,DB03515,1576
13377,DB03516,1806
13378,DB03516,316
13379,DB03516,7498
13380,DB03523,1723
13381,DB03525,6714
13382,DB03526,760
13383,DB03528,
13384,DB03531,1610
13385,DB03535,5550
13386,DB03536,8722
13387,DB03539,1118
13388,DB03541,
13389,DB03541,
13390,DB03541,
13391,DB03541,4835
13392,DB03541,7298
13393,DB03541,728635
13394,DB03542,3612
13395,DB03546,2618
13396,DB03551,4860
13397,DB03551,
13398,DB03552,7054
13399,DB03553,
13400,DB03553,
13401,DB03553,
13402,DB03553,9356
13403,DB03553,9376
13404,DB03553,55867
13405,DB03553,10864
13406,DB03554,1806
13407,DB03555,5644
13408,DB03556,873
13409,DB03556,873
13410,DB03557,5770
13411,DB03559,126
13412,DB03559,127
13413,DB03565,5319
13414,DB03566,
13415,DB03566,7296
13416,DB03566,
13417,DB03566,153
13418,DB03566,154
13419,DB03566,6583
13420,DB03566,6580
13421,DB03568,590
13422,DB03568,
13423,DB03568,590
13424,DB03572,100
13425,DB03573,8722
13426,DB03575,116443
13427,DB03575,10280
13428,DB03575,1555
13429,DB03577,55
13430,DB03581,
13431,DB03581,2821
13432,DB03581,6578
13433,DB03583,1017
13434,DB03585,30814
13435,DB03585,9356
13436,DB03585,213
13437,DB03587,5319
13438,DB03588,1508
13439,DB03589,4200
13440,DB03591,6714
13441,DB03593,28960
13442,DB03594,760
13443,DB03595,5644
13444,DB03596,760
13445,DB03597,5152
13446,DB03597,8654
13447,DB03597,2948
13448,DB03598,760
13449,DB03600,
13450,DB03600,5045
13451,DB03600,
13452,DB03600,51228
13453,DB03600,
13454,DB03600,
13455,DB03600,5468
13456,DB03600,213
13457,DB03602,2938
13458,DB03602,2739
13459,DB03602,2938
13460,DB03604,7068
13461,DB03606,5144
13462,DB03606,5142
13463,DB03608,25824
13464,DB03608,
13465,DB03608,5644
13466,DB03608,26
13467,DB03609,4860
13468,DB03611,4143
13469,DB03612,3033
13470,DB03615,
13471,DB03615,5034
13472,DB03615,
13473,DB03615,
13474,DB03616,58
13475,DB03619,
13476,DB03619,
13477,DB03619,
13478,DB03619,
13479,DB03619,
13480,DB03619,
13481,DB03619,
13482,DB03619,
13483,DB03619,9971
13484,DB03619,2950
13485,DB03619,151306
13486,DB03619,8647
13487,DB03619,6579
13488,DB03619,6555
13489,DB03619,6554
13490,DB03621,2280
13491,DB03622,4317
13492,DB03623,5602
13493,DB03626,1728
13494,DB03628,6714
13495,DB03632,
13496,DB03632,1118
13497,DB03633,2760
13498,DB03633,5319
13499,DB03635,
13500,DB03635,5473
13501,DB03636,4317
13502,DB03637,5646
13503,DB03639,1725
13504,DB03642,1513
13505,DB03643,5644
13506,DB03643,3249
13507,DB03645,2027
13508,DB03650,5292
13509,DB03657,5837
13510,DB03660,
13511,DB03660,
13512,DB03660,1803
13513,DB03661,
13514,DB03661,1514
13515,DB03661,
13516,DB03661,
13517,DB03661,152007
13518,DB03661,
13519,DB03661,
13520,DB03661,5770
13521,DB03661,
13522,DB03661,
13523,DB03661,994
13524,DB03663,1017
13525,DB03664,51727
13526,DB03666,1841
13527,DB03666,
13528,DB03667,5742
13529,DB03670,5770
13530,DB03672,590
13531,DB03673,5053
13532,DB03677,2053
13533,DB03680,4200
13534,DB03680,10873
13535,DB03682,7276
13536,DB03683,4318
13537,DB03685,
13538,DB03685,54963
13539,DB03685,
13540,DB03685,
13541,DB03685,360203
13542,DB03685,11157
13543,DB03685,
13544,DB03685,2683
13545,DB03685,3669
13546,DB03685,
13547,DB03685,
13548,DB03685,
13549,DB03685,
13550,DB03686,2950
13551,DB03690,5306
13552,DB03691,8722
13553,DB03693,1455
13554,DB03695,1719
13555,DB03696,4047
13556,DB03697,760
13557,DB03701,6531
13558,DB03701,1576
13559,DB03702,1990
13560,DB03703,125
13561,DB03704,128
13562,DB03706,2948
13563,DB03707,4846
13564,DB03707,4842
13565,DB03708,9061
13566,DB03709,
13567,DB03709,5340
13568,DB03709,
13569,DB03710,4842
13570,DB03711,392399
13571,DB03712,6714
13572,DB03714,5770
13573,DB03719,7184
13574,DB03721,
13575,DB03721,
13576,DB03721,6614
13577,DB03721,563
13578,DB03721,
13579,DB03721,1066
13580,DB03721,
13581,DB03721,
13582,DB03721,
13583,DB03721,6403
13584,DB03721,4153
13585,DB03721,6401
13586,DB03721,5967
13587,DB03721,
13588,DB03721,
13589,DB03721,
13590,DB03721,1066
13591,DB03722,142
13592,DB03725,5105
13593,DB03726,6035
13594,DB03727,7389
13595,DB03729,5328
13596,DB03731,383
13597,DB03731,384
13598,DB03732,683
13599,DB03736,5972
13600,DB03737,1017
13601,DB03738,60490
13602,DB03740,
13603,DB03740,
13604,DB03740,3500
13605,DB03740,1636
13606,DB03740,43
13607,DB03740,2629
13608,DB03740,
13609,DB03740,27036
13610,DB03740,
13611,DB03742,2099
13612,DB03744,5836
13613,DB03747,
13614,DB03747,3074
13615,DB03749,3320
13616,DB03752,5742
13617,DB03753,5742
13618,DB03754,
13619,DB03754,
13620,DB03754,124583
13621,DB03754,
13622,DB03754,
13623,DB03754,79661
13624,DB03754,
13625,DB03754,262
13626,DB03754,
13627,DB03754,7422
13628,DB03754,
13629,DB03754,1634
13630,DB03756,5465
13631,DB03756,5468
13632,DB03756,6256
13633,DB03756,6257
13634,DB03756,6258
13635,DB03756,6720
13636,DB03756,1559
13637,DB03756,2173
13638,DB03757,1990
13639,DB03758,3326
13640,DB03758,7184
13641,DB03758,1737
13642,DB03758,5165
13643,DB03758,
13644,DB03759,2891
13645,DB03760,
13646,DB03760,2653
13647,DB03760,1737
13648,DB03760,5165
13649,DB03765,6035
13650,DB03766,
13651,DB03766,10243
13652,DB03766,
13653,DB03766,
13654,DB03766,2167
13655,DB03767,1520
13656,DB03769,191
13657,DB03772,28
13658,DB03773,279
13659,DB03773,
13660,DB03773,
13661,DB03773,279
13662,DB03773,9194
13663,DB03773,6566
13664,DB03777,5292
13665,DB03777,5170
13666,DB03777,5584
13667,DB03781,32
13668,DB03782,5328
13669,DB03783,5742
13670,DB03783,1544
13671,DB03783,1565
13672,DB03783,1543
13673,DB03783,1553
13674,DB03783,1548
13675,DB03783,1557
13676,DB03783,1559
13677,DB03783,1571
13678,DB03783,1576
13679,DB03783,9356
13680,DB03784,5320
13681,DB03788,7068
13682,DB03791,7376
13683,DB03792,6035
13684,DB03793,
13685,DB03793,
13686,DB03793,
13687,DB03793,1610
13688,DB03793,
13689,DB03793,
13690,DB03793,9367
13691,DB03793,
13692,DB03793,
13693,DB03793,
13694,DB03793,
13695,DB03793,
13696,DB03793,25824
13697,DB03793,
13698,DB03793,
13699,DB03793,6564
13700,DB03793,11309
13701,DB03793,9376
13702,DB03793,6566
13703,DB03796,5047
13704,DB03796,3174
13705,DB03796,1558
13706,DB03796,27095
13707,DB03796,6010
13708,DB03796,23541
13709,DB03796,5538
13710,DB03796,5375
13711,DB03796,3906
13712,DB03796,5465
13713,DB03796,2167
13714,DB03796,2171
13715,DB03796,2170
13716,DB03796,2169
13717,DB03796,213
13718,DB03800,
13719,DB03800,
13720,DB03800,
13721,DB03800,
13722,DB03800,7298
13723,DB03800,
13724,DB03800,
13725,DB03800,
13726,DB03801,
13727,DB03801,
13728,DB03801,
13729,DB03801,
13730,DB03801,
13731,DB03801,
13732,DB03801,
13733,DB03801,
13734,DB03801,
13735,DB03801,
13736,DB03801,
13737,DB03801,
13738,DB03801,
13739,DB03801,1017
13740,DB03802,2099
13741,DB03807,5142
13742,DB03809,3320
13743,DB03814,43
13744,DB03814,
13745,DB03814,
13746,DB03814,
13747,DB03814,3290
13748,DB03814,
13749,DB03814,
13750,DB03814,
13751,DB03814,
13752,DB03814,
13753,DB03814,
13754,DB03814,2683
13755,DB03814,
13756,DB03814,
13757,DB03814,
13758,DB03814,
13759,DB03814,
13760,DB03814,
13761,DB03814,
13762,DB03814,5860
13763,DB03814,435
13764,DB03814,
13765,DB03814,403
13766,DB03814,
13767,DB03814,26013
13768,DB03814,590
13769,DB03814,
13770,DB03814,9588
13771,DB03814,
13772,DB03814,
13773,DB03814,653509
13774,DB03814,
13775,DB03814,
13776,DB03814,56269
13777,DB03814,1215
13778,DB03814,2950
13779,DB03814,590
13780,DB03821,410
13781,DB03821,410
13782,DB03822,
13783,DB03822,590
13784,DB03822,590
13785,DB03824,5409
13786,DB03825,
13787,DB03825,
13788,DB03825,4363
13789,DB03828,6714
13790,DB03832,54677
13791,DB03835,5837
13792,DB03837,1520
13793,DB03839,117247
13794,DB03841,7498
13795,DB03844,760
13796,DB03845,1841
13797,DB03847,2147
13798,DB03847,632
13799,DB03847,2159
13800,DB03848,7376
13801,DB03849,5144
13802,DB03849,5142
13803,DB03850,58
13804,DB03851,2167
13805,DB03856,4953
13806,DB03860,2100
13807,DB03861,3074
13808,DB03861,10242
13809,DB03864,5550
13810,DB03865,2147
13811,DB03865,5644
13812,DB03865,5328
13813,DB03865,3249
13814,DB03866,5743
13815,DB03867,2936
13816,DB03876,5644
13817,DB03876,5328
13818,DB03877,760
13819,DB03878,
13820,DB03878,25
13821,DB03879,4153
13822,DB03879,
13823,DB03880,4317
13824,DB03880,4321
13825,DB03880,4325
13826,DB03880,10863
13827,DB03880,11096
13828,DB03881,4860
13829,DB03882,2100
13830,DB03882,6462
13831,DB03884,
13832,DB03884,54363
13833,DB03884,
13834,DB03884,
13835,DB03884,
13836,DB03884,9123
13837,DB03886,6697
13838,DB03886,5805
13839,DB03886,1719
13840,DB03889,3029
13841,DB03890,1990
13842,DB03891,1513
13843,DB03892,4842
13844,DB03893,2597
13845,DB03894,4129
13846,DB03894,4129
13847,DB03896,10914
13848,DB03899,3320
13849,DB03900,6035
13850,DB03900,7167
